,Date,Período,Região,Estado,Variantes,Variantes relevantes,Classificação,Frequência
584,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.120,Não VOC/VOI,Não VOC/VOI,1
585,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,17
586,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.33,Não VOC/VOI,Não VOC/VOI,20
587,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.393,Não VOC/VOI,Não VOC/VOI,1
588,2020-11,Nov 2020,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,31
589,2020-11,Nov 2020,Sudeste,São Paulo,B.1,Não VOC/VOI,Não VOC/VOI,2
590,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,4
591,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,39
592,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,8
593,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1.332,Não VOC/VOI,Não VOC/VOI,2
594,2020-11,Nov 2020,Sudeste,São Paulo,N.9,Não VOC/VOI,Não VOC/VOI,14
595,2020-11,Nov 2020,Sudeste,São Paulo,P.2,P.2,VOC/VOI,26
596,2020-11,Nov 2020,Sul,Paraná,B.1.1,Não VOC/VOI,Não VOC/VOI,2
597,2020-11,Nov 2020,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,22
598,2020-11,Nov 2020,Sul,Paraná,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
599,2020-11,Nov 2020,Sul,Paraná,B.1.362,Não VOC/VOI,Não VOC/VOI,1
600,2020-11,Nov 2020,Sul,Paraná,B.1.498,Não VOC/VOI,Não VOC/VOI,1
601,2020-11,Nov 2020,Sul,Paraná,P.2,P.2,VOC/VOI,11
602,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1,Não VOC/VOI,Não VOC/VOI,2
603,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1,Não VOC/VOI,Não VOC/VOI,2
604,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.12,Não VOC/VOI,Não VOC/VOI,1
605,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,84
606,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,17
607,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.70,Não VOC/VOI,Não VOC/VOI,1
608,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.91,Não VOC/VOI,Não VOC/VOI,6
609,2020-11,Nov 2020,Sul,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,1
610,2020-11,Nov 2020,Sul,Rio Grande do Sul,P.2,P.2,VOC/VOI,75
611,2020-11,Nov 2020,Sul,Santa Catarina,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
612,2020-11,Nov 2020,Sul,Santa Catarina,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
613,2020-11,Nov 2020,Sul,Santa Catarina,P.2,P.2,VOC/VOI,3
614,2020-12,Dez 2020,Centro-oeste,Distrito Federal,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
615,2020-12,Dez 2020,Centro-oeste,Distrito Federal,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,2
616,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.28,Não VOC/VOI,Não VOC/VOI,14
617,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
618,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.332,Não VOC/VOI,Não VOC/VOI,2
619,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.333,Não VOC/VOI,Não VOC/VOI,1
620,2020-12,Dez 2020,Centro-oeste,Goiás,N.9,Não VOC/VOI,Não VOC/VOI,3
621,2020-12,Dez 2020,Centro-oeste,Goiás,P.2,P.2,VOC/VOI,23
622,2020-12,Dez 2020,Centro-oeste,Mato Grosso,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
623,2020-12,Dez 2020,Centro-oeste,Mato Grosso,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
624,2020-12,Dez 2020,Centro-oeste,Mato Grosso,N.1,Não VOC/VOI,Não VOC/VOI,1
625,2020-12,Dez 2020,Centro-oeste,Mato Grosso,P.2,P.2,VOC/VOI,3
626,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1,Não VOC/VOI,Não VOC/VOI,3
627,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
628,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
629,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,P.2,P.2,VOC/VOI,3
630,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1,Não VOC/VOI,Não VOC/VOI,1
631,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
632,2020-12,Dez 2020,Nordeste,Alagoas,P.2,P.2,VOC/VOI,17
633,2020-12,Dez 2020,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
634,2020-12,Dez 2020,Nordeste,Bahia,N.9,Não VOC/VOI,Não VOC/VOI,2
635,2020-12,Dez 2020,Nordeste,Bahia,P.1 (Gama),P.1 (Gama),VOC/VOI,5
636,2020-12,Dez 2020,Nordeste,Bahia,P.2,P.2,VOC/VOI,5
637,2020-12,Dez 2020,Nordeste,Ceará,B.1.1,Não VOC/VOI,Não VOC/VOI,2
638,2020-12,Dez 2020,Nordeste,Ceará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
639,2020-12,Dez 2020,Nordeste,Ceará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,8
640,2020-12,Dez 2020,Nordeste,Ceará,P.2,P.2,VOC/VOI,10
641,2020-12,Dez 2020,Nordeste,Maranhão,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
642,2020-12,Dez 2020,Nordeste,Maranhão,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
643,2020-12,Dez 2020,Nordeste,Maranhão,B.1.1.332,Não VOC/VOI,Não VOC/VOI,5
644,2020-12,Dez 2020,Nordeste,Maranhão,N.10,Não VOC/VOI,Não VOC/VOI,1
645,2020-12,Dez 2020,Nordeste,Maranhão,N.9,Não VOC/VOI,Não VOC/VOI,18
646,2020-12,Dez 2020,Nordeste,Maranhão,P.1 (Gama),P.1 (Gama),VOC/VOI,1
647,2020-12,Dez 2020,Nordeste,Maranhão,P.2,P.2,VOC/VOI,11
648,2020-12,Dez 2020,Nordeste,Paraíba,B.1,Não VOC/VOI,Não VOC/VOI,2
649,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1,Não VOC/VOI,Não VOC/VOI,6
650,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1.28,Não VOC/VOI,Não VOC/VOI,9
651,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
652,2020-12,Dez 2020,Nordeste,Paraíba,N.9,Não VOC/VOI,Não VOC/VOI,2
