Data,Periodo,Região,Estado,Laboratório,Linhagens relevantes,Quantidade
2020-07-01,Jul 2020,Sul,Paraná,Outros,B.1.1.28,11
2020-07-01,Jul 2020,Sul,Paraná,Outros,B.1.1.33,7
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1,1
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,3
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,4
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,Outras,3
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,Outros,B.1.1,6
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,17
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,42
2020-07-01,Jul 2020,Sul,Rio Grande do Sul,Outros,Outras,10
2020-07-01,Jul 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,3
2020-07-01,Jul 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,2
2020-07-01,Jul 2020,Sul,Santa Catarina,Outros,B.1.1,3
2020-07-01,Jul 2020,Sul,Santa Catarina,Outros,B.1.1.28,10
2020-07-01,Jul 2020,Sul,Santa Catarina,Outros,B.1.1.33,10
2020-07-01,Jul 2020,Sul,Santa Catarina,Outros,Outras,1
2020-08-01,Ago 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,6
2020-08-01,Ago 2020,Centro-oeste,Goiás,Outros,B.1.1,1
2020-08-01,Ago 2020,Centro-oeste,Goiás,Outros,B.1.1.28,4
2020-08-01,Ago 2020,Centro-oeste,Goiás,Outros,B.1.1.33,5
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso,FIOCRUZ,B.1.1.33,1
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.33,1
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1,13
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,6
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,10
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,Outras,5
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,P.1+P.1.* (Gama),1
2020-08-01,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,P.2,2
2020-08-01,Ago 2020,Nordeste,Bahia,FIOCRUZ,B.1.1,1
2020-08-01,Ago 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,2
2020-08-01,Ago 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,2
2020-08-01,Ago 2020,Nordeste,Bahia,FIOCRUZ,Outras,1
2020-08-01,Ago 2020,Nordeste,Bahia,Outros,B.1.1,1
2020-08-01,Ago 2020,Nordeste,Bahia,Outros,B.1.1.28,3
2020-08-01,Ago 2020,Nordeste,Bahia,Outros,B.1.1.33,4
2020-08-01,Ago 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,1
2020-08-01,Ago 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,5
2020-08-01,Ago 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.28,1
2020-08-01,Ago 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,2
2020-08-01,Ago 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,24
2020-08-01,Ago 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,15
2020-08-01,Ago 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,6
2020-08-01,Ago 2020,Nordeste,Pernambuco,FIOCRUZ,Outras,6
2020-08-01,Ago 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,5
2020-08-01,Ago 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,2
2020-08-01,Ago 2020,Nordeste,Sergipe,FIOCRUZ,B.1.1.28,2
2020-08-01,Ago 2020,Norte,Acre,Outros,B.1.1,2
2020-08-01,Ago 2020,Norte,Acre,Outros,B.1.1.33,12
2020-08-01,Ago 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,3
2020-08-01,Ago 2020,Norte,Amazonas,FIOCRUZ,Outras,4
2020-08-01,Ago 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,1
2020-08-01,Ago 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,3
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,9
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,16
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,41
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,2
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,1
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,1
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,10
2020-08-01,Ago 2020,Sudeste,Rio de Janeiro,Outros,Outras,32
2020-08-01,Ago 2020,Sudeste,São Paulo,Outros,B.1.1,2
2020-08-01,Ago 2020,Sudeste,São Paulo,Outros,B.1.1.28,29
2020-08-01,Ago 2020,Sudeste,São Paulo,Outros,B.1.1.33,8
2020-08-01,Ago 2020,Sudeste,São Paulo,Outros,Outras,1
2020-08-01,Ago 2020,Sudeste,São Paulo,Outros,P.1+P.1.* (Gama),1
2020-08-01,Ago 2020,Sul,Paraná,FIOCRUZ,B.1.1,7
2020-08-01,Ago 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,18
2020-08-01,Ago 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,5
2020-08-01,Ago 2020,Sul,Paraná,Outros,B.1.1,3
2020-08-01,Ago 2020,Sul,Paraná,Outros,B.1.1.28,8
2020-08-01,Ago 2020,Sul,Paraná,Outros,B.1.1.33,13
2020-08-01,Ago 2020,Sul,Paraná,Outros,Outras,1
2020-08-01,Ago 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1,3
2020-08-01,Ago 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,7
2020-08-01,Ago 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,5
2020-08-01,Ago 2020,Sul,Rio Grande do Sul,Outros,B.1.1,14
2020-08-01,Ago 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,31
2020-08-01,Ago 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,57
2020-08-01,Ago 2020,Sul,Rio Grande do Sul,Outros,Outras,8
2020-08-01,Ago 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,1
2020-08-01,Ago 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,2
2020-08-01,Ago 2020,Sul,Santa Catarina,Outros,B.1.1.28,6
2020-09-01,Set 2020,Centro-oeste,Distrito Federal,Outros,B.1.1,1
2020-09-01,Set 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.28,2
2020-09-01,Set 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.33,1
2020-09-01,Set 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,2
2020-09-01,Set 2020,Centro-oeste,Goiás,Outros,B.1.1,1
2020-09-01,Set 2020,Centro-oeste,Goiás,Outros,B.1.1.28,1
2020-09-01,Set 2020,Centro-oeste,Goiás,Outros,B.1.1.33,2
2020-09-01,Set 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1,4
2020-09-01,Set 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,4
2020-09-01,Set 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,13
2020-09-01,Set 2020,Centro-oeste,Mato Grosso do Sul,Outros,Outras,2
2020-09-01,Set 2020,Centro-oeste,Mato Grosso do Sul,Outros,P.2,2
2020-09-01,Set 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,6
2020-09-01,Set 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,9
2020-09-01,Set 2020,Nordeste,Bahia,FIOCRUZ,Outras,3
2020-09-01,Set 2020,Nordeste,Bahia,Outros,B.1.1.28,3
2020-09-01,Set 2020,Nordeste,Bahia,Outros,B.1.1.33,3
2020-09-01,Set 2020,Nordeste,Bahia,Outros,Outras,1
2020-09-01,Set 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,1
2020-09-01,Set 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,9
2020-09-01,Set 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,2
2020-09-01,Set 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,38
2020-09-01,Set 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,85
2020-09-01,Set 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,24
2020-09-01,Set 2020,Nordeste,Pernambuco,FIOCRUZ,Outras,4
2020-09-01,Set 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,4
2020-09-01,Set 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,5
2020-09-01,Set 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,Outras,1
2020-09-01,Set 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.33,1
2020-09-01,Set 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
2020-09-01,Set 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,8
2020-09-01,Set 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,7
2020-09-01,Set 2020,Norte,Amazonas,FIOCRUZ,Outras,6
2020-09-01,Set 2020,Norte,Tocantins,Outros,B.1.1,1
2020-09-01,Set 2020,Norte,Tocantins,Outros,B.1.1.28,4
2020-09-01,Set 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,13
2020-09-01,Set 2020,Sudeste,Espírito Santo,FIOCRUZ,Outras,1
2020-09-01,Set 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,2
2020-09-01,Set 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,2
2020-09-01,Set 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,2
2020-09-01,Set 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,1
2020-09-01,Set 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,3
2020-09-01,Set 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,13
2020-09-01,Set 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,50
2020-09-01,Set 2020,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,1
2020-09-01,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,2
2020-09-01,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,2
2020-09-01,Set 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,5
2020-09-01,Set 2020,Sudeste,Rio de Janeiro,Outros,Outras,2
2020-09-01,Set 2020,Sudeste,São Paulo,Outros,B.1.1,1
2020-09-01,Set 2020,Sudeste,São Paulo,Outros,B.1.1.28,12
2020-09-01,Set 2020,Sudeste,São Paulo,Outros,B.1.1.33,2
2020-09-01,Set 2020,Sudeste,São Paulo,Outros,Outras,1
2020-09-01,Set 2020,Sudeste,São Paulo,Outros,P.2,1
2020-09-01,Set 2020,Sul,Paraná,FIOCRUZ,B.1.1,3
2020-09-01,Set 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,20
2020-09-01,Set 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,2
2020-09-01,Set 2020,Sul,Paraná,FIOCRUZ,Outras,3
2020-09-01,Set 2020,Sul,Paraná,FIOCRUZ,P.2,1
2020-09-01,Set 2020,Sul,Paraná,Outros,B.1.1,2
2020-09-01,Set 2020,Sul,Paraná,Outros,B.1.1.28,8
2020-09-01,Set 2020,Sul,Paraná,Outros,B.1.1.33,20
2020-09-01,Set 2020,Sul,Paraná,Outros,Outras,1
2020-09-01,Set 2020,Sul,Paraná,Outros,P.2,1
2020-09-01,Set 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,1
2020-09-01,Set 2020,Sul,Rio Grande do Sul,Outros,B.1.1,4
2020-09-01,Set 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,21
2020-09-01,Set 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,34
2020-09-01,Set 2020,Sul,Rio Grande do Sul,Outros,Outras,5
2020-09-01,Set 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,3
2020-09-01,Set 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,1
2020-09-01,Set 2020,Sul,Santa Catarina,Outros,B.1.1,1
2020-09-01,Set 2020,Sul,Santa Catarina,Outros,B.1.1.33,1
2020-10-01,Out 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.28,3
2020-10-01,Out 2020,Centro-oeste,Distrito Federal,Outros,P.2,2
2020-10-01,Out 2020,Centro-oeste,Goiás,Outros,B.1.1.28,2
2020-10-01,Out 2020,Centro-oeste,Goiás,Outros,B.1.1.33,2
2020-10-01,Out 2020,Centro-oeste,Goiás,Outros,P.1+P.1.* (Gama),1
2020-10-01,Out 2020,Centro-oeste,Goiás,Outros,P.2,1
2020-10-01,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1,8
2020-10-01,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,9
2020-10-01,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,6
2020-10-01,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,Outras,4
2020-10-01,Out 2020,Centro-oeste,Mato Grosso do Sul,Outros,P.2,1
2020-10-01,Out 2020,Nordeste,Bahia,FIOCRUZ,B.1.1,1
2020-10-01,Out 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,2
2020-10-01,Out 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,5
2020-10-01,Out 2020,Nordeste,Bahia,FIOCRUZ,P.2,1
2020-10-01,Out 2020,Nordeste,Bahia,Outros,B.1.1.28,2
2020-10-01,Out 2020,Nordeste,Bahia,Outros,P.2,1
2020-10-01,Out 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,6
2020-10-01,Out 2020,Nordeste,Paraíba,FIOCRUZ,P.2,1
2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,18
2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,29
2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,29
2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,Outras,3
2020-10-01,Out 2020,Nordeste,Pernambuco,FIOCRUZ,P.2,10
2020-10-01,Out 2020,Nordeste,Piauí,Outros,B.1.1.28,2
2020-10-01,Out 2020,Nordeste,Piauí,Outros,Outras,2
2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,2
2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,3
2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,3
2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,Outras,1
2020-10-01,Out 2020,Nordeste,Rio Grande do Norte,Outros,Outras,1
2020-10-01,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1,2
2020-10-01,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,7
2020-10-01,Out 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,2
2020-10-01,Out 2020,Norte,Amazonas,FIOCRUZ,Outras,5
2020-10-01,Out 2020,Norte,Pará,Outros,B.1.1,1
2020-10-01,Out 2020,Norte,Pará,Outros,B.1.1.28,2
2020-10-01,Out 2020,Norte,Pará,Outros,P.2,2
2020-10-01,Out 2020,Norte,Tocantins,Outros,B.1.1.28,6
2020-10-01,Out 2020,Norte,Tocantins,Outros,B.1.1.33,2
2020-10-01,Out 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.28,4
2020-10-01,Out 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,6
2020-10-01,Out 2020,Sudeste,Espírito Santo,FIOCRUZ,P.2,2
2020-10-01,Out 2020,Sudeste,Espírito Santo,Outros,B.1.1.28,1
2020-10-01,Out 2020,Sudeste,Espírito Santo,Outros,Outras,1
2020-10-01,Out 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,5
2020-10-01,Out 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,5
2020-10-01,Out 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,3
2020-10-01,Out 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,2
2020-10-01,Out 2020,Sudeste,Minas Gerais,Outros,P.2,2
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,1
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,11
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,45
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,4
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,1
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,7
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,19
2020-10-01,Out 2020,Sudeste,Rio de Janeiro,Outros,P.2,17
2020-10-01,Out 2020,Sudeste,São Paulo,Outros,B.1.1,1
2020-10-01,Out 2020,Sudeste,São Paulo,Outros,B.1.1.28,22
2020-10-01,Out 2020,Sudeste,São Paulo,Outros,B.1.1.33,6
2020-10-01,Out 2020,Sudeste,São Paulo,Outros,Outras,3
2020-10-01,Out 2020,Sudeste,São Paulo,Outros,P.2,5
2020-10-01,Out 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,8
2020-10-01,Out 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,2
2020-10-01,Out 2020,Sul,Paraná,FIOCRUZ,Outras,3
2020-10-01,Out 2020,Sul,Paraná,FIOCRUZ,P.2,1
2020-10-01,Out 2020,Sul,Paraná,Outros,B.1.1,5
2020-10-01,Out 2020,Sul,Paraná,Outros,B.1.1.28,16
2020-10-01,Out 2020,Sul,Paraná,Outros,B.1.1.33,4
2020-10-01,Out 2020,Sul,Paraná,Outros,P.2,7
2020-10-01,Out 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,2
2020-10-01,Out 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,2
2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1,6
2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,26
2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,24
2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,Outras,6
2020-10-01,Out 2020,Sul,Rio Grande do Sul,Outros,P.2,10
2020-10-01,Out 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,1
2020-10-01,Out 2020,Sul,Santa Catarina,Outros,B.1.1,1
2020-10-01,Out 2020,Sul,Santa Catarina,Outros,B.1.1.33,1
2020-10-01,Out 2020,Sul,Santa Catarina,Outros,P.2,1
2020-11-01,Nov 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.28,1
2020-11-01,Nov 2020,Centro-oeste,Distrito Federal,Outros,P.2,2
2020-11-01,Nov 2020,Centro-oeste,Goiás,Outros,P.2,1
2020-11-01,Nov 2020,Centro-oeste,Mato Grosso,Outros,Outras,1
2020-11-01,Nov 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1,11
2020-11-01,Nov 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,7
2020-11-01,Nov 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,2
2020-11-01,Nov 2020,Centro-oeste,Mato Grosso do Sul,Outros,Outras,1
2020-11-01,Nov 2020,Centro-oeste,Mato Grosso do Sul,Outros,P.2,2
2020-11-01,Nov 2020,Nordeste,Alagoas,FIOCRUZ,Outras,1
2020-11-01,Nov 2020,Nordeste,Alagoas,FIOCRUZ,P.2,1
2020-11-01,Nov 2020,Nordeste,Alagoas,Outros,B.1.1.28,1
2020-11-01,Nov 2020,Nordeste,Alagoas,Outros,P.2,3
2020-11-01,Nov 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,1
2020-11-01,Nov 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,1
2020-11-01,Nov 2020,Nordeste,Bahia,FIOCRUZ,Outras,1
2020-11-01,Nov 2020,Nordeste,Bahia,Outros,B.1.1,1
2020-11-01,Nov 2020,Nordeste,Bahia,Outros,B.1.1.28,4
2020-11-01,Nov 2020,Nordeste,Bahia,Outros,B.1.1.33,3
2020-11-01,Nov 2020,Nordeste,Bahia,Outros,Outras,2
2020-11-01,Nov 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.28,3
2020-11-01,Nov 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,7
2020-11-01,Nov 2020,Nordeste,Ceará,FIOCRUZ,P.2,1
2020-11-01,Nov 2020,Nordeste,Maranhão,FIOCRUZ,Outras,4
2020-11-01,Nov 2020,Nordeste,Maranhão,Outros,B.1.1.28,1
2020-11-01,Nov 2020,Nordeste,Maranhão,Outros,Outras,4
2020-11-01,Nov 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,9
2020-11-01,Nov 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,3
2020-11-01,Nov 2020,Nordeste,Paraíba,FIOCRUZ,Outras,2
2020-11-01,Nov 2020,Nordeste,Paraíba,FIOCRUZ,P.2,3
2020-11-01,Nov 2020,Nordeste,Paraíba,Outros,B.1.1,5
2020-11-01,Nov 2020,Nordeste,Paraíba,Outros,B.1.1.28,2
2020-11-01,Nov 2020,Nordeste,Paraíba,Outros,Outras,4
2020-11-01,Nov 2020,Nordeste,Paraíba,Outros,P.2,1
2020-11-01,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,10
2020-11-01,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,63
2020-11-01,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,50
2020-11-01,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,Outras,10
2020-11-01,Nov 2020,Nordeste,Pernambuco,FIOCRUZ,P.2,4
2020-11-01,Nov 2020,Nordeste,Piauí,Outros,B.1.1.28,1
2020-11-01,Nov 2020,Nordeste,Piauí,Outros,Outras,3
2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,1
2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,1
2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,3
2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,Outras,1
2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1,1
2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.28,1
2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.33,2
2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,Outros,Outras,1
2020-11-01,Nov 2020,Nordeste,Rio Grande do Norte,Outros,P.2,4
2020-11-01,Nov 2020,Norte,Amapá,Outros,P.2,5
2020-11-01,Nov 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
2020-11-01,Nov 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,12
2020-11-01,Nov 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,2
2020-11-01,Nov 2020,Norte,Amazonas,FIOCRUZ,Outras,13
2020-11-01,Nov 2020,Norte,Amazonas,FIOCRUZ,P.2,2
2020-11-01,Nov 2020,Norte,Amazonas,Outros,B.1.1,3
2020-11-01,Nov 2020,Norte,Amazonas,Outros,B.1.1.28,7
2020-11-01,Nov 2020,Norte,Amazonas,Outros,B.1.1.33,1
2020-11-01,Nov 2020,Norte,Amazonas,Outros,Outras,7
2020-11-01,Nov 2020,Norte,Pará,Outros,B.1.1,3
2020-11-01,Nov 2020,Norte,Pará,Outros,B.1.1.28,2
2020-11-01,Nov 2020,Norte,Pará,Outros,Outras,1
2020-11-01,Nov 2020,Norte,Pará,Outros,P.2,3
2020-11-01,Nov 2020,Norte,Roraima,Outros,B.1.1.28,1
2020-11-01,Nov 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.28,1
2020-11-01,Nov 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,6
2020-11-01,Nov 2020,Sudeste,Espírito Santo,FIOCRUZ,Outras,1
2020-11-01,Nov 2020,Sudeste,Espírito Santo,FIOCRUZ,P.2,2
2020-11-01,Nov 2020,Sudeste,Espírito Santo,Outros,B.1.1.28,1
2020-11-01,Nov 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,2
2020-11-01,Nov 2020,Sudeste,Espírito Santo,Outros,P.2,5
2020-11-01,Nov 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.28,1
2020-11-01,Nov 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,4
2020-11-01,Nov 2020,Sudeste,Minas Gerais,FIOCRUZ,P.2,3
2020-11-01,Nov 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,6
2020-11-01,Nov 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,2
2020-11-01,Nov 2020,Sudeste,Minas Gerais,Outros,P.2,8
2020-11-01,Nov 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,1
2020-11-01,Nov 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,7
2020-11-01,Nov 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,11
2020-11-01,Nov 2020,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,18
2020-11-01,Nov 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,3
2020-11-01,Nov 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,12
2020-11-01,Nov 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,10
2020-11-01,Nov 2020,Sudeste,Rio de Janeiro,Outros,Outras,1
2020-11-01,Nov 2020,Sudeste,Rio de Janeiro,Outros,P.2,17
2020-11-01,Nov 2020,Sudeste,São Paulo,Outros,B.1.1,6
2020-11-01,Nov 2020,Sudeste,São Paulo,Outros,B.1.1.28,38
2020-11-01,Nov 2020,Sudeste,São Paulo,Outros,B.1.1.33,8
2020-11-01,Nov 2020,Sudeste,São Paulo,Outros,Outras,20
2020-11-01,Nov 2020,Sudeste,São Paulo,Outros,P.2,23
2020-11-01,Nov 2020,Sul,Paraná,FIOCRUZ,B.1.1,3
2020-11-01,Nov 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,20
2020-11-01,Nov 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,6
2020-11-01,Nov 2020,Sul,Paraná,FIOCRUZ,Outras,8
2020-11-01,Nov 2020,Sul,Paraná,FIOCRUZ,P.2,36
2020-11-01,Nov 2020,Sul,Paraná,Outros,B.1.1,2
2020-11-01,Nov 2020,Sul,Paraná,Outros,B.1.1.28,42
