,Data,Período,Região,Estado,Laboratório,Variante,Variantes relevantes,Classificação,Quantidade
2497,2021-08-01,Ago 2021,Nordeste,Ceará,FIOCRUZ,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,2
2498,2021-08-01,Ago 2021,Nordeste,Ceará,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,78
2499,2021-08-01,Ago 2021,Nordeste,Ceará,FIOCRUZ,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2500,2021-08-01,Ago 2021,Nordeste,Ceará,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,17
2501,2021-08-01,Ago 2021,Nordeste,Ceará,FIOCRUZ,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,2
2502,2021-08-01,Ago 2021,Nordeste,Ceará,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,13
2503,2021-08-01,Ago 2021,Nordeste,Ceará,FIOCRUZ,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,1
2504,2021-08-01,Ago 2021,Nordeste,Ceará,Outros,AY.53 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2505,2021-08-01,Ago 2021,Nordeste,Ceará,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,5
2506,2021-08-01,Ago 2021,Nordeste,Ceará,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,4
2507,2021-08-01,Ago 2021,Nordeste,Ceará,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,3
2508,2021-08-01,Ago 2021,Nordeste,Ceará,Outros,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,1
2509,2021-08-01,Ago 2021,Nordeste,Maranhão,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,1
2510,2021-08-01,Ago 2021,Nordeste,Maranhão,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,4
2511,2021-08-01,Ago 2021,Nordeste,Maranhão,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,6
2512,2021-08-01,Ago 2021,Nordeste,Maranhão,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,41
2513,2021-08-01,Ago 2021,Nordeste,Maranhão,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,1
2514,2021-08-01,Ago 2021,Nordeste,Maranhão,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,5
2515,2021-08-01,Ago 2021,Nordeste,Maranhão,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,21
2516,2021-08-01,Ago 2021,Nordeste,Maranhão,Outros,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,1
2517,2021-08-01,Ago 2021,Nordeste,Paraíba,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,1
2518,2021-08-01,Ago 2021,Nordeste,Paraíba,FIOCRUZ,AY.26 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2519,2021-08-01,Ago 2021,Nordeste,Paraíba,FIOCRUZ,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,1
2520,2021-08-01,Ago 2021,Nordeste,Paraíba,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,273
2521,2021-08-01,Ago 2021,Nordeste,Paraíba,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,31
2522,2021-08-01,Ago 2021,Nordeste,Paraíba,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,2
2523,2021-08-01,Ago 2021,Nordeste,Paraíba,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,7
2524,2021-08-01,Ago 2021,Nordeste,Paraíba,FIOCRUZ,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,2
2525,2021-08-01,Ago 2021,Nordeste,Paraíba,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,4
2526,2021-08-01,Ago 2021,Nordeste,Paraíba,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,4
2527,2021-08-01,Ago 2021,Nordeste,Paraíba,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2528,2021-08-01,Ago 2021,Nordeste,Pernambuco,FIOCRUZ,AY.100 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2529,2021-08-01,Ago 2021,Nordeste,Pernambuco,FIOCRUZ,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,1
2530,2021-08-01,Ago 2021,Nordeste,Pernambuco,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,30
2531,2021-08-01,Ago 2021,Nordeste,Pernambuco,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,81
2532,2021-08-01,Ago 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.10.1 (Gama),P.1.* (Gama),VOC/VOI,1
2533,2021-08-01,Ago 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,3
2534,2021-08-01,Ago 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,2
2535,2021-08-01,Ago 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,1
2536,2021-08-01,Ago 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,17
2537,2021-08-01,Ago 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,1
2538,2021-08-01,Ago 2021,Nordeste,Pernambuco,Outros,AY.100 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,4
2539,2021-08-01,Ago 2021,Nordeste,Pernambuco,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,4
2540,2021-08-01,Ago 2021,Nordeste,Pernambuco,Outros,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2541,2021-08-01,Ago 2021,Nordeste,Pernambuco,Outros,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,3
2542,2021-08-01,Ago 2021,Nordeste,Pernambuco,Outros,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2543,2021-08-01,Ago 2021,Nordeste,Pernambuco,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,37
2544,2021-08-01,Ago 2021,Nordeste,Pernambuco,Outros,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2545,2021-08-01,Ago 2021,Nordeste,Pernambuco,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,59
2546,2021-08-01,Ago 2021,Nordeste,Pernambuco,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,16
2547,2021-08-01,Ago 2021,Nordeste,Piauí,FIOCRUZ,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2548,2021-08-01,Ago 2021,Nordeste,Piauí,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
2549,2021-08-01,Ago 2021,Nordeste,Piauí,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,3
2550,2021-08-01,Ago 2021,Nordeste,Piauí,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,12
2551,2021-08-01,Ago 2021,Nordeste,Piauí,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,3
2552,2021-08-01,Ago 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,AY.20 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2553,2021-08-01,Ago 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,55
2554,2021-08-01,Ago 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,11
2555,2021-08-01,Ago 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2556,2021-08-01,Ago 2021,Nordeste,Rio Grande do Norte,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,8
2557,2021-08-01,Ago 2021,Nordeste,Rio Grande do Norte,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
2558,2021-08-01,Ago 2021,Nordeste,Rio Grande do Norte,Outros,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,1
2559,2021-08-01,Ago 2021,Nordeste,Sergipe,FIOCRUZ,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,2
2560,2021-08-01,Ago 2021,Nordeste,Sergipe,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,2
2561,2021-08-01,Ago 2021,Nordeste,Sergipe,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,27
2562,2021-08-01,Ago 2021,Nordeste,Sergipe,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2563,2021-08-01,Ago 2021,Nordeste,Sergipe,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
2564,2021-08-01,Ago 2021,Norte,Amapá,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,6
2565,2021-08-01,Ago 2021,Norte,Amapá,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,4
2566,2021-08-01,Ago 2021,Norte,Amapá,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,48
2567,2021-08-01,Ago 2021,Norte,Amapá,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,9
2568,2021-08-01,Ago 2021,Norte,Amapá,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,1
2569,2021-08-01,Ago 2021,Norte,Amapá,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2570,2021-08-01,Ago 2021,Norte,Amazonas,FIOCRUZ,AY.43.1 (Delta),AY.43.1 (Delta),VOC/VOI,1
2571,2021-08-01,Ago 2021,Norte,Amazonas,FIOCRUZ,AY.59 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2572,2021-08-01,Ago 2021,Norte,Amazonas,FIOCRUZ,AY.61 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2573,2021-08-01,Ago 2021,Norte,Amazonas,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,40
2574,2021-08-01,Ago 2021,Norte,Amazonas,FIOCRUZ,B.1.621 (Mu),Outras,VOC/VOI,3
2575,2021-08-01,Ago 2021,Norte,Amazonas,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,18
2576,2021-08-01,Ago 2021,Norte,Amazonas,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
2577,2021-08-01,Ago 2021,Norte,Amazonas,FIOCRUZ,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,353
2578,2021-08-01,Ago 2021,Norte,Amazonas,FIOCRUZ,P.1.6 (Gama),P.1.* (Gama),VOC/VOI,120
2579,2021-08-01,Ago 2021,Norte,Amazonas,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
2580,2021-08-01,Ago 2021,Norte,Amazonas,FIOCRUZ,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,2
2581,2021-08-01,Ago 2021,Norte,Pará,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,1
2582,2021-08-01,Ago 2021,Norte,Pará,FIOCRUZ,AY.26 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2583,2021-08-01,Ago 2021,Norte,Pará,FIOCRUZ,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,4
2584,2021-08-01,Ago 2021,Norte,Pará,FIOCRUZ,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,1
2585,2021-08-01,Ago 2021,Norte,Pará,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,8
2586,2021-08-01,Ago 2021,Norte,Pará,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,42
2587,2021-08-01,Ago 2021,Norte,Pará,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,7
2588,2021-08-01,Ago 2021,Norte,Pará,FIOCRUZ,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,4
2589,2021-08-01,Ago 2021,Norte,Pará,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,28
2590,2021-08-01,Ago 2021,Norte,Rondônia,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,4
2591,2021-08-01,Ago 2021,Norte,Rondônia,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,6
2592,2021-08-01,Ago 2021,Norte,Rondônia,FIOCRUZ,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,10
2593,2021-08-01,Ago 2021,Norte,Rondônia,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,11
2594,2021-08-01,Ago 2021,Norte,Roraima,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,19
2595,2021-08-01,Ago 2021,Norte,Roraima,FIOCRUZ,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,14
2596,2021-08-01,Ago 2021,Norte,Roraima,FIOCRUZ,P.1.6 (Gama),P.1.* (Gama),VOC/VOI,38
2597,2021-08-01,Ago 2021,Norte,Roraima,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
2598,2021-08-01,Ago 2021,Norte,Tocantins,FIOCRUZ,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,1
2599,2021-08-01,Ago 2021,Norte,Tocantins,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,3
2600,2021-08-01,Ago 2021,Norte,Tocantins,Outros,AY.42 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2601,2021-08-01,Ago 2021,Norte,Tocantins,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,8
2602,2021-08-01,Ago 2021,Norte,Tocantins,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,7
2603,2021-08-01,Ago 2021,Norte,Tocantins,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,26
2604,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,AY.100 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2605,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,5
2606,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,AY.122 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2607,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,AY.126 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2608,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,AY.4 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2609,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2610,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,AY.44 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2611,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,AY.5.4 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2612,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,105
2613,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,93
2614,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,47
2615,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,2
2616,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,4
2617,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,1
2618,2021-08-01,Ago 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,6
2619,2021-08-01,Ago 2021,Sudeste,Espírito Santo,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,1
2620,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,1
2621,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.108 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2622,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2623,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,1
2624,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,9
2625,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.98 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2626,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,8
2627,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,24
2628,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
2629,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2630,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,14
2631,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,3
2632,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1.5 (Gama),P.1.* (Gama),VOC/VOI,1
2633,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,13
2634,2021-08-01,Ago 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,2
2635,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,4
2636,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.106 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2637,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.122 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,5
2638,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.25 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2639,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.34.1 (Delta),AY.34.1 (Delta),VOC/VOI,5
2640,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,10
2641,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,2
2642,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.99 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2643,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,16
2644,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,153
2645,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,34
2646,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2647,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,P.1.16 (Gama),P.1.* (Gama),VOC/VOI,1
2648,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,39
2649,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,1
2650,2021-08-01,Ago 2021,Sudeste,Minas Gerais,Outros,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,1
2651,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.101 (Delta),AY.101 (Delta),VOC/VOI,2
2652,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.122 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2653,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.25 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2654,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.26 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2655,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2656,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,1
2657,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.99 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2658,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,2
2659,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,326
2660,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2661,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,14
2662,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,1
2663,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
2664,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,8
2665,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,10
2666,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,Outras,Não VOC/VOI,1
2667,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,4
2668,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.125 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2669,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.126 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2670,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.25 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2671,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.26 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
2672,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.4 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2673,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.43 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2674,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.46.3 (Delta),AY.46.3 (Delta),VOC/VOI,1
2675,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2676,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.99.1 (Delta),AY.99.1 (Delta),VOC/VOI,92
2677,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,924
2678,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,2
2679,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2680,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,36
2681,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
2682,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,1
2683,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,8
2684,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,P.1.8 (Gama),P.1.* (Gama),VOC/VOI,19
2685,2021-08-01,Ago 2021,Sudeste,Rio de Janeiro,Outros,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,25
2686,2021-08-01,Ago 2021,Sudeste,São Paulo,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,2
2687,2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.100 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,30
2688,2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.101 (Delta),AY.101 (Delta),VOC/VOI,109
2689,2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.102 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2690,2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.106 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2691,2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.114 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2692,2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.116 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,17
2693,2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.118 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2694,2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.119 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2695,2021-08-01,Ago 2021,Sudeste,São Paulo,Outros,AY.120 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,3
