,Date,Período,Estado,Linhagem,Frequência
936,2021-03,Mar 2021,São Paulo,B.1.1.28,55
937,2021-03,Mar 2021,São Paulo,B.1.1.7 (Alfa),106
938,2021-03,Mar 2021,São Paulo,Outras,112
939,2021-03,Mar 2021,São Paulo,P.1 (Gama),1520
940,2021-03,Mar 2021,São Paulo,P.1.2 (Gama),14
941,2021-03,Mar 2021,São Paulo,P.1.7,2
942,2021-03,Mar 2021,São Paulo,P.2,109
943,2021-03,Mar 2021,Tocantins,B.1.1.28,1
944,2021-03,Mar 2021,Tocantins,P.1 (Gama),13
945,2021-03,Mar 2021,Tocantins,P.1.2 (Gama),2
946,2021-03,Mar 2021,Tocantins,P.1.7,1
947,2021-04,Abr 2021,Acre,Outras,4
948,2021-04,Abr 2021,Acre,P.1 (Gama),20
949,2021-04,Abr 2021,Alagoas,P.1 (Gama),53
950,2021-04,Abr 2021,Alagoas,P.1.2 (Gama),2
951,2021-04,Abr 2021,Alagoas,P.1.7,5
952,2021-04,Abr 2021,Amazonas,B.1.1.7 (Alfa),1
953,2021-04,Abr 2021,Amazonas,Outras,21
954,2021-04,Abr 2021,Amazonas,P.1 (Gama),98
955,2021-04,Abr 2021,Amazonas,P.1.2 (Gama),9
956,2021-04,Abr 2021,Amazonas,P.1.4,27
957,2021-04,Abr 2021,Bahia,P.1 (Gama),30
958,2021-04,Abr 2021,Bahia,P.1.2 (Gama),5
959,2021-04,Abr 2021,Bahia,P.1.7,1
960,2021-04,Abr 2021,Bahia,P.2,2
961,2021-04,Abr 2021,Ceará,P.1 (Gama),32
962,2021-04,Abr 2021,Ceará,P.1.2 (Gama),1
963,2021-04,Abr 2021,Ceará,P.1.7,1
964,2021-04,Abr 2021,Espírito Santo,B.1.1.28,1
965,2021-04,Abr 2021,Espírito Santo,B.1.1.7 (Alfa),5
966,2021-04,Abr 2021,Espírito Santo,Outras,3
967,2021-04,Abr 2021,Espírito Santo,P.1 (Gama),25
968,2021-04,Abr 2021,Espírito Santo,P.1.7,3
969,2021-04,Abr 2021,Espírito Santo,P.2,2
970,2021-04,Abr 2021,Goiás,B.1.1.7 (Alfa),2
971,2021-04,Abr 2021,Goiás,B.1.617.2 (Delta),3
972,2021-04,Abr 2021,Goiás,Outras,3
973,2021-04,Abr 2021,Goiás,P.1 (Gama),166
974,2021-04,Abr 2021,Goiás,P.1.2 (Gama),2
975,2021-04,Abr 2021,Goiás,P.1.7,3
976,2021-04,Abr 2021,Maranhão,Outras,1
977,2021-04,Abr 2021,Maranhão,P.1 (Gama),44
978,2021-04,Abr 2021,Maranhão,P.1.2 (Gama),6
979,2021-04,Abr 2021,Maranhão,P.1.7,3
980,2021-04,Abr 2021,Mato Grosso,B.1.1.7 (Alfa),1
981,2021-04,Abr 2021,Mato Grosso,P.1 (Gama),8
982,2021-04,Abr 2021,Mato Grosso,P.1.7,2
983,2021-04,Abr 2021,Mato Grosso do Sul,Outras,1
984,2021-04,Abr 2021,Mato Grosso do Sul,P.1 (Gama),19
985,2021-04,Abr 2021,Mato Grosso do Sul,P.1.2 (Gama),1
986,2021-04,Abr 2021,Mato Grosso do Sul,P.2,2
987,2021-04,Abr 2021,Minas Gerais,B.1.1.7 (Alfa),1
988,2021-04,Abr 2021,Minas Gerais,P.1 (Gama),13
989,2021-04,Abr 2021,Paraná,B.1.1,1
990,2021-04,Abr 2021,Paraná,B.1.1.7 (Alfa),2
991,2021-04,Abr 2021,Paraná,B.1.617.2 (Delta),3
992,2021-04,Abr 2021,Paraná,Outras,18
993,2021-04,Abr 2021,Paraná,P.1 (Gama),160
994,2021-04,Abr 2021,Paraná,P.1.2 (Gama),3
995,2021-04,Abr 2021,Paraná,P.1.4,2
996,2021-04,Abr 2021,Paraná,P.1.7,3
997,2021-04,Abr 2021,Paraná,P.2,3
998,2021-04,Abr 2021,Paraíba,P.1 (Gama),24
999,2021-04,Abr 2021,Paraíba,P.1.7,1
1000,2021-04,Abr 2021,Pará,P.1 (Gama),33
1001,2021-04,Abr 2021,Pernambuco,B.1.1.7 (Alfa),1
1002,2021-04,Abr 2021,Pernambuco,P.1 (Gama),29
1003,2021-04,Abr 2021,Rio Grande do Norte,P.1 (Gama),6
1004,2021-04,Abr 2021,Rio Grande do Norte,P.2,2
1005,2021-04,Abr 2021,Rio Grande do Sul,B.1.1.28,2
1006,2021-04,Abr 2021,Rio Grande do Sul,Outras,8
1007,2021-04,Abr 2021,Rio Grande do Sul,P.1 (Gama),79
1008,2021-04,Abr 2021,Rio Grande do Sul,P.1.2 (Gama),10
1009,2021-04,Abr 2021,Rio Grande do Sul,P.2,5
1010,2021-04,Abr 2021,Rio de Janeiro,B.1.1.7 (Alfa),18
1011,2021-04,Abr 2021,Rio de Janeiro,Outras,21
1012,2021-04,Abr 2021,Rio de Janeiro,P.1 (Gama),832
1013,2021-04,Abr 2021,Rio de Janeiro,P.1.2 (Gama),34
1014,2021-04,Abr 2021,Rio de Janeiro,P.1.7,2
1015,2021-04,Abr 2021,Rio de Janeiro,P.2,7
1016,2021-04,Abr 2021,Roraima,Outras,1
1017,2021-04,Abr 2021,Santa Catarina,B.1.1.7 (Alfa),1
1018,2021-04,Abr 2021,Santa Catarina,Outras,1
1019,2021-04,Abr 2021,Santa Catarina,P.1 (Gama),63
1020,2021-04,Abr 2021,Santa Catarina,P.1.2 (Gama),3
1021,2021-04,Abr 2021,Santa Catarina,P.1.7,1
1022,2021-04,Abr 2021,Sergipe,P.1 (Gama),1
1023,2021-04,Abr 2021,São Paulo,B.1.1,1
1024,2021-04,Abr 2021,São Paulo,B.1.1.28,13
1025,2021-04,Abr 2021,São Paulo,B.1.1.7 (Alfa),97
1026,2021-04,Abr 2021,São Paulo,Outras,107
1027,2021-04,Abr 2021,São Paulo,P.1 (Gama),2205
1028,2021-04,Abr 2021,São Paulo,P.1.2 (Gama),41
1029,2021-04,Abr 2021,São Paulo,P.1.7,14
1030,2021-04,Abr 2021,São Paulo,P.2,19
1031,2021-04,Abr 2021,Tocantins,Outras,2
1032,2021-04,Abr 2021,Tocantins,P.1 (Gama),15
1033,2021-04,Abr 2021,Tocantins,P.1.7,1
1034,2021-05,Mai 2021,Alagoas,P.1 (Gama),54
1035,2021-05,Mai 2021,Alagoas,P.1.7,7
1036,2021-05,Mai 2021,Amazonas,Outras,97
1037,2021-05,Mai 2021,Amazonas,P.1 (Gama),101
1038,2021-05,Mai 2021,Amazonas,P.1.2 (Gama),4
1039,2021-05,Mai 2021,Amazonas,P.1.4,64
1040,2021-05,Mai 2021,Bahia,B.1.1.7 (Alfa),14
1041,2021-05,Mai 2021,Bahia,Outras,1
1042,2021-05,Mai 2021,Bahia,P.1 (Gama),110
1043,2021-05,Mai 2021,Bahia,P.1.2 (Gama),1
1044,2021-05,Mai 2021,Bahia,P.1.7,3
1045,2021-05,Mai 2021,Bahia,P.2,1
1046,2021-05,Mai 2021,Ceará,Outras,2
1047,2021-05,Mai 2021,Ceará,P.1 (Gama),71
1048,2021-05,Mai 2021,Ceará,P.1.2 (Gama),2
1049,2021-05,Mai 2021,Ceará,P.1.4,5
1050,2021-05,Mai 2021,Ceará,P.1.7,1
1051,2021-05,Mai 2021,Distrito Federal,P.1 (Gama),9
1052,2021-05,Mai 2021,Espírito Santo,Outras,1
1053,2021-05,Mai 2021,Espírito Santo,P.1 (Gama),7
1054,2021-05,Mai 2021,Goiás,B.1.1.7 (Alfa),1
1055,2021-05,Mai 2021,Goiás,Outras,3
1056,2021-05,Mai 2021,Goiás,P.1 (Gama),147
1057,2021-05,Mai 2021,Goiás,P.1.2 (Gama),6
1058,2021-05,Mai 2021,Goiás,P.1.7,26
1059,2021-05,Mai 2021,Maranhão,B.1.617.2 (Delta),5
1060,2021-05,Mai 2021,Maranhão,P.1 (Gama),26
1061,2021-05,Mai 2021,Maranhão,P.1.2 (Gama),6
1062,2021-05,Mai 2021,Maranhão,P.1.7,13
1063,2021-05,Mai 2021,Mato Grosso,P.1 (Gama),21
1064,2021-05,Mai 2021,Mato Grosso do Sul,P.1 (Gama),1
1065,2021-05,Mai 2021,Minas Gerais,B.1.617.2 (Delta),1
1066,2021-05,Mai 2021,Minas Gerais,P.1 (Gama),4
1067,2021-05,Mai 2021,Paraná,B.1.1.7 (Alfa),2
1068,2021-05,Mai 2021,Paraná,Outras,5
1069,2021-05,Mai 2021,Paraná,P.1 (Gama),90
1070,2021-05,Mai 2021,Paraná,P.1.7,3
1071,2021-05,Mai 2021,Paraíba,P.1 (Gama),15
1072,2021-05,Mai 2021,Pará,P.1 (Gama),23
1073,2021-05,Mai 2021,Pará,P.1.7,2
1074,2021-05,Mai 2021,Pernambuco,B.1.1.7 (Alfa),2
1075,2021-05,Mai 2021,Pernambuco,Outras,3
1076,2021-05,Mai 2021,Pernambuco,P.1 (Gama),128
1077,2021-05,Mai 2021,Pernambuco,P.1.2 (Gama),2
1078,2021-05,Mai 2021,Pernambuco,P.1.7,1
1079,2021-05,Mai 2021,Rio Grande do Norte,P.1 (Gama),14
1080,2021-05,Mai 2021,Rio Grande do Sul,B.1.1.28,24
1081,2021-05,Mai 2021,Rio Grande do Sul,B.1.1.7 (Alfa),1
1082,2021-05,Mai 2021,Rio Grande do Sul,Outras,5
1083,2021-05,Mai 2021,Rio Grande do Sul,P.1 (Gama),120
1084,2021-05,Mai 2021,Rio Grande do Sul,P.1.2 (Gama),12
1085,2021-05,Mai 2021,Rio de Janeiro,B.1.1.7 (Alfa),14
1086,2021-05,Mai 2021,Rio de Janeiro,Outras,12
1087,2021-05,Mai 2021,Rio de Janeiro,P.1 (Gama),838
1088,2021-05,Mai 2021,Rio de Janeiro,P.1.2 (Gama),45
1089,2021-05,Mai 2021,Rio de Janeiro,P.1.4,1
1090,2021-05,Mai 2021,Rio de Janeiro,P.1.7,2
1091,2021-05,Mai 2021,Rio de Janeiro,P.2,2
1092,2021-05,Mai 2021,Roraima,P.1 (Gama),1
1093,2021-05,Mai 2021,Santa Catarina,Outras,3
1094,2021-05,Mai 2021,Santa Catarina,P.1 (Gama),43
1095,2021-05,Mai 2021,Santa Catarina,P.1.2 (Gama),1
1096,2021-05,Mai 2021,Santa Catarina,P.1.7,1
1097,2021-05,Mai 2021,Sergipe,Outras,1
1098,2021-05,Mai 2021,Sergipe,P.1 (Gama),14
1099,2021-05,Mai 2021,Sergipe,P.1.2 (Gama),1
1100,2021-05,Mai 2021,São Paulo,B.1.1.28,4
1101,2021-05,Mai 2021,São Paulo,B.1.1.7 (Alfa),95
1102,2021-05,Mai 2021,São Paulo,B.1.617.2 (Delta),1
1103,2021-05,Mai 2021,São Paulo,Outras,101
1104,2021-05,Mai 2021,São Paulo,P.1 (Gama),2758
1105,2021-05,Mai 2021,São Paulo,P.1.2 (Gama),56
1106,2021-05,Mai 2021,São Paulo,P.1.7,71
1107,2021-05,Mai 2021,Tocantins,P.1 (Gama),12
1108,2021-05,Mai 2021,Tocantins,P.1.7,7
1109,2021-06,Jun 2021,Alagoas,P.1 (Gama),62
1110,2021-06,Jun 2021,Alagoas,P.1.2 (Gama),1
1111,2021-06,Jun 2021,Alagoas,P.1.7,2
1112,2021-06,Jun 2021,Amazonas,Outras,105
1113,2021-06,Jun 2021,Amazonas,P.1 (Gama),47
1114,2021-06,Jun 2021,Amazonas,P.1.4,143
1115,2021-06,Jun 2021,Amazonas,P.1.7,1
1116,2021-06,Jun 2021,Bahia,B.1.1,1
1117,2021-06,Jun 2021,Bahia,B.1.1.7 (Alfa),21
1118,2021-06,Jun 2021,Bahia,Outras,2
1119,2021-06,Jun 2021,Bahia,P.1 (Gama),78
1120,2021-06,Jun 2021,Ceará,Outras,1
1121,2021-06,Jun 2021,Ceará,P.1 (Gama),91
1122,2021-06,Jun 2021,Espírito Santo,P.1 (Gama),10
1123,2021-06,Jun 2021,Goiás,Outras,1
1124,2021-06,Jun 2021,Goiás,P.1 (Gama),304
1125,2021-06,Jun 2021,Goiás,P.1.2 (Gama),11
1126,2021-06,Jun 2021,Goiás,P.1.7,113
1127,2021-06,Jun 2021,Maranhão,P.1 (Gama),2
1128,2021-06,Jun 2021,Maranhão,P.1.7,4
1129,2021-06,Jun 2021,Mato Grosso,Outras,2
1130,2021-06,Jun 2021,Mato Grosso,P.1 (Gama),10
1131,2021-06,Jun 2021,Minas Gerais,P.1 (Gama),5
1132,2021-06,Jun 2021,Minas Gerais,P.1.7,1
1133,2021-06,Jun 2021,Paraná,B.1.617.2 (Delta),2
1134,2021-06,Jun 2021,Paraná,Outras,1
1135,2021-06,Jun 2021,Paraná,P.1 (Gama),57
1136,2021-06,Jun 2021,Paraná,P.1.7,4
1137,2021-06,Jun 2021,Paraíba,P.1 (Gama),18
1138,2021-06,Jun 2021,Paraíba,P.1.7,3
1139,2021-06,Jun 2021,Pará,P.1 (Gama),62
1140,2021-06,Jun 2021,Pará,P.1.7,5
1141,2021-06,Jun 2021,Pernambuco,Outras,1
1142,2021-06,Jun 2021,Pernambuco,P.1 (Gama),22
1143,2021-06,Jun 2021,Pernambuco,P.1.2 (Gama),4
1144,2021-06,Jun 2021,Pernambuco,P.1.7,3
1145,2021-06,Jun 2021,Rio Grande do Norte,Outras,1
1146,2021-06,Jun 2021,Rio Grande do Norte,P.1 (Gama),13
1147,2021-06,Jun 2021,Rio Grande do Sul,B.1.617.2 (Delta),1
1148,2021-06,Jun 2021,Rio Grande do Sul,Outras,1
1149,2021-06,Jun 2021,Rio Grande do Sul,P.1 (Gama),30
1150,2021-06,Jun 2021,Rio Grande do Sul,P.1.2 (Gama),5
1151,2021-06,Jun 2021,Rio Grande do Sul,P.1.7,1
1152,2021-06,Jun 2021,Rio de Janeiro,B.1.1,2
1153,2021-06,Jun 2021,Rio de Janeiro,B.1.1.7 (Alfa),5
1154,2021-06,Jun 2021,Rio de Janeiro,B.1.617.2 (Delta),63
1155,2021-06,Jun 2021,Rio de Janeiro,Outras,32
1156,2021-06,Jun 2021,Rio de Janeiro,P.1 (Gama),913
1157,2021-06,Jun 2021,Rio de Janeiro,P.1.2 (Gama),35
1158,2021-06,Jun 2021,Rio de Janeiro,P.1.4,3
1159,2021-06,Jun 2021,Rio de Janeiro,P.1.7,8
1160,2021-06,Jun 2021,Rio de Janeiro,P.2,1
1161,2021-06,Jun 2021,Santa Catarina,B.1.1.7 (Alfa),1
1162,2021-06,Jun 2021,Santa Catarina,Outras,11
1163,2021-06,Jun 2021,Santa Catarina,P.1 (Gama),58
1164,2021-06,Jun 2021,Santa Catarina,P.1.2 (Gama),2
1165,2021-06,Jun 2021,Sergipe,P.1 (Gama),4
1166,2021-06,Jun 2021,São Paulo,B.1.1.28,1
1167,2021-06,Jun 2021,São Paulo,B.1.1.7 (Alfa),14
1168,2021-06,Jun 2021,São Paulo,B.1.617.2 (Delta),6
1169,2021-06,Jun 2021,São Paulo,Outras,44
1170,2021-06,Jun 2021,São Paulo,P.1 (Gama),696
1171,2021-06,Jun 2021,São Paulo,P.1.2 (Gama),9
1172,2021-06,Jun 2021,São Paulo,P.1.4,1
1173,2021-06,Jun 2021,São Paulo,P.1.7,53
1174,2021-06,Jun 2021,Tocantins,B.1.617.2 (Delta),1
1175,2021-06,Jun 2021,Tocantins,P.1 (Gama),10
1176,2021-06,Jun 2021,Tocantins,P.1.7,10
1177,2021-07,Jul 2021,Amazonas,Outras,8
1178,2021-07,Jul 2021,Amazonas,P.1 (Gama),4
1179,2021-07,Jul 2021,Amazonas,P.1.4,35
1180,2021-07,Jul 2021,Bahia,P.1 (Gama),9
1181,2021-07,Jul 2021,Ceará,P.1 (Gama),1
1182,2021-07,Jul 2021,Distrito Federal,P.1 (Gama),1
1183,2021-07,Jul 2021,Espírito Santo,P.1 (Gama),9
1184,2021-07,Jul 2021,Espírito Santo,P.1.7,1
1185,2021-07,Jul 2021,Goiás,B.1.617.2 (Delta),3
1186,2021-07,Jul 2021,Goiás,Outras,1
1187,2021-07,Jul 2021,Goiás,P.1 (Gama),60
1188,2021-07,Jul 2021,Goiás,P.1.7,42
1189,2021-07,Jul 2021,Mato Grosso,B.1.617.2 (Delta),1
1190,2021-07,Jul 2021,Paraná,P.1 (Gama),6
1191,2021-07,Jul 2021,Paraná,P.1.2 (Gama),1
1192,2021-07,Jul 2021,Paraná,P.1.7,1
1193,2021-07,Jul 2021,Paraná,P.2,1
1194,2021-07,Jul 2021,Paraíba,P.1 (Gama),1
1195,2021-07,Jul 2021,Pernambuco,Outras,3
1196,2021-07,Jul 2021,Pernambuco,P.1 (Gama),139
1197,2021-07,Jul 2021,Pernambuco,P.1.2 (Gama),7
1198,2021-07,Jul 2021,Pernambuco,P.1.4,2
1199,2021-07,Jul 2021,Pernambuco,P.1.7,13
1200,2021-07,Jul 2021,Rio Grande do Norte,P.1 (Gama),8
1201,2021-07,Jul 2021,Rio Grande do Sul,B.1.1.28,1
1202,2021-07,Jul 2021,Rio Grande do Sul,Outras,1
1203,2021-07,Jul 2021,Rio Grande do Sul,P.1 (Gama),34
1204,2021-07,Jul 2021,Rio Grande do Sul,P.1.2 (Gama),3
1205,2021-07,Jul 2021,Rio de Janeiro,B.1.1.7 (Alfa),1
1206,2021-07,Jul 2021,Rio de Janeiro,B.1.617.2 (Delta),98
1207,2021-07,Jul 2021,Rio de Janeiro,Outras,2
1208,2021-07,Jul 2021,Rio de Janeiro,P.1 (Gama),169
1209,2021-07,Jul 2021,Rio de Janeiro,P.1.2 (Gama),8
1210,2021-07,Jul 2021,Rio de Janeiro,P.1.4,4
1211,2021-07,Jul 2021,Rio de Janeiro,P.1.7,4
1212,2021-07,Jul 2021,Santa Catarina,P.1 (Gama),9
1213,2021-07,Jul 2021,São Paulo,B.1.617.2 (Delta),100
1214,2021-07,Jul 2021,São Paulo,Outras,5
1215,2021-07,Jul 2021,São Paulo,P.1 (Gama),150
1216,2021-07,Jul 2021,São Paulo,P.1.2 (Gama),5
1217,2021-07,Jul 2021,São Paulo,P.1.4,2
1218,2021-07,Jul 2021,São Paulo,P.1.7,13
1219,2021-07,Jul 2021,Tocantins,P.1 (Gama),6
1220,2021-07,Jul 2021,Tocantins,P.1.7,5
