,Date,Período,Região,Estado,Linhagens relevantes,Quantidade
642,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.28,6
643,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.33,2
644,2021-01,Jan 2021,Nordeste,Sergipe,B.1.1.7 (Alfa),1
645,2021-01,Jan 2021,Nordeste,Sergipe,Outras,4
646,2021-01,Jan 2021,Nordeste,Sergipe,P.1+P.1.* (Gama),7
647,2021-01,Jan 2021,Nordeste,Sergipe,P.2,23
648,2021-01,Jan 2021,Norte,Acre,B.1.1.28,15
649,2021-01,Jan 2021,Norte,Acre,B.1.1.33,3
650,2021-01,Jan 2021,Norte,Acre,Outras,5
651,2021-01,Jan 2021,Norte,Acre,P.1+P.1.* (Gama),10
652,2021-01,Jan 2021,Norte,Acre,P.2,3
653,2021-01,Jan 2021,Norte,Amapá,B.1.1.33,1
654,2021-01,Jan 2021,Norte,Amapá,Outras,2
655,2021-01,Jan 2021,Norte,Amapá,P.1+P.1.* (Gama),9
656,2021-01,Jan 2021,Norte,Amapá,P.2,59
657,2021-01,Jan 2021,Norte,Amazonas,B.1.1.28,3
658,2021-01,Jan 2021,Norte,Amazonas,B.1.1.33,2
659,2021-01,Jan 2021,Norte,Amazonas,Outras,2
660,2021-01,Jan 2021,Norte,Amazonas,P.1+P.1.* (Gama),172
661,2021-01,Jan 2021,Norte,Amazonas,P.2,7
662,2021-01,Jan 2021,Norte,Pará,B.1.1,1
663,2021-01,Jan 2021,Norte,Pará,B.1.1.28,5
664,2021-01,Jan 2021,Norte,Pará,Outras,1
665,2021-01,Jan 2021,Norte,Pará,P.1+P.1.* (Gama),20
666,2021-01,Jan 2021,Norte,Pará,P.2,25
667,2021-01,Jan 2021,Norte,Rondônia,B.1.1.28,2
668,2021-01,Jan 2021,Norte,Rondônia,B.1.1.33,6
669,2021-01,Jan 2021,Norte,Rondônia,Outras,1
670,2021-01,Jan 2021,Norte,Rondônia,P.1+P.1.* (Gama),5
671,2021-01,Jan 2021,Norte,Rondônia,P.2,5
672,2021-01,Jan 2021,Norte,Roraima,P.1+P.1.* (Gama),12
673,2021-01,Jan 2021,Norte,Roraima,P.2,1
674,2021-01,Jan 2021,Norte,Tocantins,B.1.1.28,1
675,2021-01,Jan 2021,Norte,Tocantins,P.1+P.1.* (Gama),2
676,2021-01,Jan 2021,Norte,Tocantins,P.2,3
677,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.28,7
678,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.33,10
679,2021-01,Jan 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),1
680,2021-01,Jan 2021,Sudeste,Espírito Santo,Outras,1
681,2021-01,Jan 2021,Sudeste,Espírito Santo,P.1+P.1.* (Gama),4
682,2021-01,Jan 2021,Sudeste,Espírito Santo,P.2,28
683,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.28,6
684,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.33,3
685,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),13
686,2021-01,Jan 2021,Sudeste,Minas Gerais,Outras,3
687,2021-01,Jan 2021,Sudeste,Minas Gerais,P.1+P.1.* (Gama),2
688,2021-01,Jan 2021,Sudeste,Minas Gerais,P.2,47
689,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.28,9
690,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.33,6
691,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),5
692,2021-01,Jan 2021,Sudeste,Rio de Janeiro,Outras,2
693,2021-01,Jan 2021,Sudeste,Rio de Janeiro,P.1+P.1.* (Gama),4
694,2021-01,Jan 2021,Sudeste,Rio de Janeiro,P.2,137
695,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1,1
696,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.28,57
697,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.33,5
698,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),21
699,2021-01,Jan 2021,Sudeste,São Paulo,Outras,31
700,2021-01,Jan 2021,Sudeste,São Paulo,P.1+P.1.* (Gama),51
701,2021-01,Jan 2021,Sudeste,São Paulo,P.2,133
702,2021-01,Jan 2021,Sul,Paraná,B.1.1.28,9
703,2021-01,Jan 2021,Sul,Paraná,B.1.1.33,2
704,2021-01,Jan 2021,Sul,Paraná,B.1.1.7 (Alfa),3
705,2021-01,Jan 2021,Sul,Paraná,Outras,3
706,2021-01,Jan 2021,Sul,Paraná,P.1+P.1.* (Gama),6
707,2021-01,Jan 2021,Sul,Paraná,P.2,22
708,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1,1
709,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1.28,9
710,2021-01,Jan 2021,Sul,Rio Grande do Sul,Outras,13
711,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.1+P.1.* (Gama),7
712,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.2,46
713,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.28,6
714,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.33,2
715,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),1
716,2021-01,Jan 2021,Sul,Santa Catarina,Outras,6
717,2021-01,Jan 2021,Sul,Santa Catarina,P.1+P.1.* (Gama),18
718,2021-01,Jan 2021,Sul,Santa Catarina,P.2,61
719,2021-02,Fev 2021,Centro-oeste,Distrito Federal,Outras,1
720,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.28,3
721,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),20
722,2021-02,Fev 2021,Centro-oeste,Goiás,Outras,2
723,2021-02,Fev 2021,Centro-oeste,Goiás,P.1+P.1.* (Gama),125
724,2021-02,Fev 2021,Centro-oeste,Goiás,P.2,46
725,2021-02,Fev 2021,Centro-oeste,Mato Grosso,B.1.1,1
726,2021-02,Fev 2021,Centro-oeste,Mato Grosso,Outras,2
727,2021-02,Fev 2021,Centro-oeste,Mato Grosso,P.1+P.1.* (Gama),11
728,2021-02,Fev 2021,Centro-oeste,Mato Grosso,P.2,10
729,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.28,5
730,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,Outras,2
731,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.1+P.1.* (Gama),12
732,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.2,25
733,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.28,1
734,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.33,3
735,2021-02,Fev 2021,Nordeste,Alagoas,Outras,6
736,2021-02,Fev 2021,Nordeste,Alagoas,P.1+P.1.* (Gama),33
737,2021-02,Fev 2021,Nordeste,Alagoas,P.2,39
738,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.28,11
739,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.33,1
740,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.7 (Alfa),6
741,2021-02,Fev 2021,Nordeste,Bahia,Outras,7
742,2021-02,Fev 2021,Nordeste,Bahia,P.1+P.1.* (Gama),50
743,2021-02,Fev 2021,Nordeste,Bahia,P.2,50
744,2021-02,Fev 2021,Nordeste,Ceará,B.1.1.28,7
745,2021-02,Fev 2021,Nordeste,Ceará,B.1.1.33,2
746,2021-02,Fev 2021,Nordeste,Ceará,Outras,2
747,2021-02,Fev 2021,Nordeste,Ceará,P.1+P.1.* (Gama),123
748,2021-02,Fev 2021,Nordeste,Ceará,P.2,47
749,2021-02,Fev 2021,Nordeste,Maranhão,B.1.1,1
750,2021-02,Fev 2021,Nordeste,Maranhão,B.1.1.28,2
751,2021-02,Fev 2021,Nordeste,Maranhão,Outras,13
752,2021-02,Fev 2021,Nordeste,Maranhão,P.1+P.1.* (Gama),28
753,2021-02,Fev 2021,Nordeste,Maranhão,P.2,6
754,2021-02,Fev 2021,Nordeste,Paraíba,B.1.1,1
755,2021-02,Fev 2021,Nordeste,Paraíba,B.1.1.28,2
756,2021-02,Fev 2021,Nordeste,Paraíba,Outras,1
757,2021-02,Fev 2021,Nordeste,Paraíba,P.1+P.1.* (Gama),16
758,2021-02,Fev 2021,Nordeste,Paraíba,P.2,7
759,2021-02,Fev 2021,Nordeste,Pernambuco,Outras,1
760,2021-02,Fev 2021,Nordeste,Pernambuco,P.1+P.1.* (Gama),23
761,2021-02,Fev 2021,Nordeste,Pernambuco,P.2,5
762,2021-02,Fev 2021,Nordeste,Piauí,B.1.1.33,3
763,2021-02,Fev 2021,Nordeste,Piauí,Outras,2
764,2021-02,Fev 2021,Nordeste,Piauí,P.1+P.1.* (Gama),2
765,2021-02,Fev 2021,Nordeste,Piauí,P.2,1
766,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,B.1.1,2
767,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,B.1.1.28,1
768,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,Outras,2
769,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,P.1+P.1.* (Gama),21
770,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,P.2,14
771,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1,1
772,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1.28,4
773,2021-02,Fev 2021,Nordeste,Sergipe,Outras,5
774,2021-02,Fev 2021,Nordeste,Sergipe,P.1+P.1.* (Gama),146
775,2021-02,Fev 2021,Nordeste,Sergipe,P.2,25
776,2021-02,Fev 2021,Norte,Acre,B.1.1.28,2
777,2021-02,Fev 2021,Norte,Acre,Outras,2
778,2021-02,Fev 2021,Norte,Acre,P.1+P.1.* (Gama),13
779,2021-02,Fev 2021,Norte,Amapá,Outras,2
780,2021-02,Fev 2021,Norte,Amapá,P.1+P.1.* (Gama),37
781,2021-02,Fev 2021,Norte,Amapá,P.2,15
782,2021-02,Fev 2021,Norte,Amazonas,P.1+P.1.* (Gama),131
783,2021-02,Fev 2021,Norte,Pará,P.1+P.1.* (Gama),56
784,2021-02,Fev 2021,Norte,Pará,P.2,14
785,2021-02,Fev 2021,Norte,Rondônia,P.1+P.1.* (Gama),4
786,2021-02,Fev 2021,Norte,Rondônia,P.2,1
787,2021-02,Fev 2021,Norte,Roraima,P.1+P.1.* (Gama),16
788,2021-02,Fev 2021,Norte,Tocantins,B.1.1.28,2
789,2021-02,Fev 2021,Norte,Tocantins,Outras,1
790,2021-02,Fev 2021,Norte,Tocantins,P.1+P.1.* (Gama),10
791,2021-02,Fev 2021,Norte,Tocantins,P.2,9
792,2021-02,Fev 2021,Sudeste,Espírito Santo,B.1.1.28,3
793,2021-02,Fev 2021,Sudeste,Espírito Santo,B.1.1.33,1
794,2021-02,Fev 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),6
795,2021-02,Fev 2021,Sudeste,Espírito Santo,P.1+P.1.* (Gama),11
796,2021-02,Fev 2021,Sudeste,Espírito Santo,P.2,14
797,2021-02,Fev 2021,Sudeste,Minas Gerais,B.1.1,1
798,2021-02,Fev 2021,Sudeste,Minas Gerais,B.1.1.28,8
799,2021-02,Fev 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),5
800,2021-02,Fev 2021,Sudeste,Minas Gerais,Outras,2
801,2021-02,Fev 2021,Sudeste,Minas Gerais,P.1+P.1.* (Gama),55
802,2021-02,Fev 2021,Sudeste,Minas Gerais,P.2,91
803,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1,1
804,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1.28,3
805,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),5
806,2021-02,Fev 2021,Sudeste,Rio de Janeiro,Outras,6
807,2021-02,Fev 2021,Sudeste,Rio de Janeiro,P.1+P.1.* (Gama),114
808,2021-02,Fev 2021,Sudeste,Rio de Janeiro,P.2,63
809,2021-02,Fev 2021,Sudeste,São Paulo,B.1.1.28,57
810,2021-02,Fev 2021,Sudeste,São Paulo,B.1.1.33,1
811,2021-02,Fev 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),8
812,2021-02,Fev 2021,Sudeste,São Paulo,Outras,28
813,2021-02,Fev 2021,Sudeste,São Paulo,P.1+P.1.* (Gama),225
814,2021-02,Fev 2021,Sudeste,São Paulo,P.2,156
815,2021-02,Fev 2021,Sul,Paraná,B.1.1.7 (Alfa),6
816,2021-02,Fev 2021,Sul,Paraná,Outras,3
817,2021-02,Fev 2021,Sul,Paraná,P.1+P.1.* (Gama),16
818,2021-02,Fev 2021,Sul,Paraná,P.2,19
819,2021-02,Fev 2021,Sul,Rio Grande do Sul,B.1.1.28,5
820,2021-02,Fev 2021,Sul,Rio Grande do Sul,B.1.1.33,2
821,2021-02,Fev 2021,Sul,Rio Grande do Sul,B.1.1.7 (Alfa),1
822,2021-02,Fev 2021,Sul,Rio Grande do Sul,Outras,9
823,2021-02,Fev 2021,Sul,Rio Grande do Sul,P.1+P.1.* (Gama),90
824,2021-02,Fev 2021,Sul,Rio Grande do Sul,P.2,31
825,2021-02,Fev 2021,Sul,Santa Catarina,B.1.1.28,1
826,2021-02,Fev 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),1
827,2021-02,Fev 2021,Sul,Santa Catarina,Outras,4
828,2021-02,Fev 2021,Sul,Santa Catarina,P.1+P.1.* (Gama),123
829,2021-02,Fev 2021,Sul,Santa Catarina,P.2,33
830,2021-03,Mar 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),10
831,2021-03,Mar 2021,Centro-oeste,Goiás,P.1+P.1.* (Gama),223
832,2021-03,Mar 2021,Centro-oeste,Goiás,P.2,9
833,2021-03,Mar 2021,Centro-oeste,Mato Grosso,P.1+P.1.* (Gama),25
834,2021-03,Mar 2021,Centro-oeste,Mato Grosso,P.2,3
835,2021-03,Mar 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.28,1
836,2021-03,Mar 2021,Centro-oeste,Mato Grosso do Sul,P.1+P.1.* (Gama),31
837,2021-03,Mar 2021,Centro-oeste,Mato Grosso do Sul,P.2,5
838,2021-03,Mar 2021,Nordeste,Alagoas,P.1+P.1.* (Gama),22
839,2021-03,Mar 2021,Nordeste,Bahia,B.1.1.28,1
840,2021-03,Mar 2021,Nordeste,Bahia,B.1.1.7 (Alfa),2
841,2021-03,Mar 2021,Nordeste,Bahia,Outras,4
842,2021-03,Mar 2021,Nordeste,Bahia,P.1+P.1.* (Gama),72
843,2021-03,Mar 2021,Nordeste,Bahia,P.2,10
844,2021-03,Mar 2021,Nordeste,Ceará,P.1+P.1.* (Gama),137
845,2021-03,Mar 2021,Nordeste,Ceará,P.2,2
846,2021-03,Mar 2021,Nordeste,Maranhão,Outras,3
847,2021-03,Mar 2021,Nordeste,Maranhão,P.1+P.1.* (Gama),28
848,2021-03,Mar 2021,Nordeste,Paraíba,B.1.1.7 (Alfa),1
849,2021-03,Mar 2021,Nordeste,Paraíba,P.1+P.1.* (Gama),32
850,2021-03,Mar 2021,Nordeste,Paraíba,P.2,3
851,2021-03,Mar 2021,Nordeste,Pernambuco,B.1.1,1
852,2021-03,Mar 2021,Nordeste,Pernambuco,P.1+P.1.* (Gama),6
853,2021-03,Mar 2021,Nordeste,Piauí,P.1+P.1.* (Gama),1
854,2021-03,Mar 2021,Nordeste,Rio Grande do Norte,P.1+P.1.* (Gama),10
855,2021-03,Mar 2021,Nordeste,Sergipe,P.1+P.1.* (Gama),47
856,2021-03,Mar 2021,Nordeste,Sergipe,P.2,3
857,2021-03,Mar 2021,Norte,Acre,P.1+P.1.* (Gama),31
858,2021-03,Mar 2021,Norte,Amapá,P.1+P.1.* (Gama),23
859,2021-03,Mar 2021,Norte,Amapá,P.2,1
860,2021-03,Mar 2021,Norte,Amazonas,P.1+P.1.* (Gama),159
861,2021-03,Mar 2021,Norte,Pará,P.1+P.1.* (Gama),36
862,2021-03,Mar 2021,Norte,Pará,P.2,1
863,2021-03,Mar 2021,Norte,Rondônia,P.1+P.1.* (Gama),2
864,2021-03,Mar 2021,Norte,Roraima,P.1+P.1.* (Gama),2
865,2021-03,Mar 2021,Norte,Tocantins,B.1.1.28,1
866,2021-03,Mar 2021,Norte,Tocantins,P.1+P.1.* (Gama),16
867,2021-03,Mar 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),9
868,2021-03,Mar 2021,Sudeste,Espírito Santo,P.1+P.1.* (Gama),7
869,2021-03,Mar 2021,Sudeste,Espírito Santo,P.2,2
870,2021-03,Mar 2021,Sudeste,Minas Gerais,B.1.1.33,1
871,2021-03,Mar 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),19
872,2021-03,Mar 2021,Sudeste,Minas Gerais,P.1+P.1.* (Gama),72
873,2021-03,Mar 2021,Sudeste,Minas Gerais,P.2,14
874,2021-03,Mar 2021,Sudeste,Rio de Janeiro,B.1.1,1
875,2021-03,Mar 2021,Sudeste,Rio de Janeiro,B.1.1.28,1
876,2021-03,Mar 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),12
877,2021-03,Mar 2021,Sudeste,Rio de Janeiro,Outras,1
878,2021-03,Mar 2021,Sudeste,Rio de Janeiro,P.1+P.1.* (Gama),407
879,2021-03,Mar 2021,Sudeste,Rio de Janeiro,P.2,13
880,2021-03,Mar 2021,Sudeste,São Paulo,B.1.1,1
881,2021-03,Mar 2021,Sudeste,São Paulo,B.1.1.28,50
882,2021-03,Mar 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),106
883,2021-03,Mar 2021,Sudeste,São Paulo,Outras,70
884,2021-03,Mar 2021,Sudeste,São Paulo,P.1+P.1.* (Gama),1571
885,2021-03,Mar 2021,Sudeste,São Paulo,P.2,115
886,2021-03,Mar 2021,Sul,Paraná,B.1.1.28,4
887,2021-03,Mar 2021,Sul,Paraná,B.1.1.7 (Alfa),1
888,2021-03,Mar 2021,Sul,Paraná,P.1+P.1.* (Gama),109
889,2021-03,Mar 2021,Sul,Paraná,P.2,20
890,2021-03,Mar 2021,Sul,Rio Grande do Sul,B.1.1.28,1
891,2021-03,Mar 2021,Sul,Rio Grande do Sul,B.1.1.33,1
892,2021-03,Mar 2021,Sul,Rio Grande do Sul,Outras,2
893,2021-03,Mar 2021,Sul,Rio Grande do Sul,P.1+P.1.* (Gama),136
894,2021-03,Mar 2021,Sul,Rio Grande do Sul,P.2,7
895,2021-03,Mar 2021,Sul,Santa Catarina,B.1.1.33,1
896,2021-03,Mar 2021,Sul,Santa Catarina,Outras,1
897,2021-03,Mar 2021,Sul,Santa Catarina,P.1+P.1.* (Gama),88
898,2021-03,Mar 2021,Sul,Santa Catarina,P.2,5
899,2021-04,Abr 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),2
900,2021-04,Abr 2021,Centro-oeste,Goiás,B.1.617.2+AY.* (Delta),3
901,2021-04,Abr 2021,Centro-oeste,Goiás,P.1+P.1.* (Gama),174
902,2021-04,Abr 2021,Centro-oeste,Mato Grosso,B.1.1.7 (Alfa),1
903,2021-04,Abr 2021,Centro-oeste,Mato Grosso,P.1+P.1.* (Gama),10
904,2021-04,Abr 2021,Centro-oeste,Mato Grosso do Sul,P.1+P.1.* (Gama),32
905,2021-04,Abr 2021,Centro-oeste,Mato Grosso do Sul,P.2,4
906,2021-04,Abr 2021,Nordeste,Alagoas,P.1+P.1.* (Gama),60
907,2021-04,Abr 2021,Nordeste,Bahia,B.1.1.28,1
908,2021-04,Abr 2021,Nordeste,Bahia,P.1+P.1.* (Gama),36
909,2021-04,Abr 2021,Nordeste,Bahia,P.2,2
910,2021-04,Abr 2021,Nordeste,Ceará,P.1+P.1.* (Gama),85
911,2021-04,Abr 2021,Nordeste,Ceará,P.2,1
912,2021-04,Abr 2021,Nordeste,Maranhão,P.1+P.1.* (Gama),54
913,2021-04,Abr 2021,Nordeste,Paraíba,P.1+P.1.* (Gama),25
914,2021-04,Abr 2021,Nordeste,Pernambuco,B.1.1.7 (Alfa),2
915,2021-04,Abr 2021,Nordeste,Pernambuco,P.1+P.1.* (Gama),117
916,2021-04,Abr 2021,Nordeste,Piauí,P.1+P.1.* (Gama),4
917,2021-04,Abr 2021,Nordeste,Rio Grande do Norte,P.1+P.1.* (Gama),6
918,2021-04,Abr 2021,Nordeste,Rio Grande do Norte,P.2,2
919,2021-04,Abr 2021,Nordeste,Sergipe,P.1+P.1.* (Gama),1
920,2021-04,Abr 2021,Norte,Acre,P.1+P.1.* (Gama),22
921,2021-04,Abr 2021,Norte,Amazonas,B.1.1.7 (Alfa),1
922,2021-04,Abr 2021,Norte,Amazonas,P.1+P.1.* (Gama),155
923,2021-04,Abr 2021,Norte,Pará,P.1+P.1.* (Gama),33
924,2021-04,Abr 2021,Norte,Roraima,P.1+P.1.* (Gama),1
925,2021-04,Abr 2021,Norte,Tocantins,P.1+P.1.* (Gama),18
926,2021-04,Abr 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),5
927,2021-04,Abr 2021,Sudeste,Espírito Santo,P.1+P.1.* (Gama),30
928,2021-04,Abr 2021,Sudeste,Espírito Santo,P.2,3
929,2021-04,Abr 2021,Sudeste,Minas Gerais,B.1.1,1
930,2021-04,Abr 2021,Sudeste,Minas Gerais,B.1.1.28,2
931,2021-04,Abr 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),6
932,2021-04,Abr 2021,Sudeste,Minas Gerais,Outras,1
933,2021-04,Abr 2021,Sudeste,Minas Gerais,P.1+P.1.* (Gama),82
934,2021-04,Abr 2021,Sudeste,Minas Gerais,P.2,1
935,2021-04,Abr 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),18
936,2021-04,Abr 2021,Sudeste,Rio de Janeiro,Outras,3
937,2021-04,Abr 2021,Sudeste,Rio de Janeiro,P.1+P.1.* (Gama),888
938,2021-04,Abr 2021,Sudeste,Rio de Janeiro,P.2,8
939,2021-04,Abr 2021,Sudeste,São Paulo,B.1.1,3
940,2021-04,Abr 2021,Sudeste,São Paulo,B.1.1.28,12
941,2021-04,Abr 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),97
942,2021-04,Abr 2021,Sudeste,São Paulo,Outras,68
943,2021-04,Abr 2021,Sudeste,São Paulo,P.1+P.1.* (Gama),2294
944,2021-04,Abr 2021,Sudeste,São Paulo,P.2,19
945,2021-04,Abr 2021,Sul,Paraná,B.1.1.7 (Alfa),2
946,2021-04,Abr 2021,Sul,Paraná,B.1.617.2+AY.* (Delta),3
947,2021-04,Abr 2021,Sul,Paraná,Outras,1
948,2021-04,Abr 2021,Sul,Paraná,P.1+P.1.* (Gama),180
949,2021-04,Abr 2021,Sul,Paraná,P.2,4
950,2021-04,Abr 2021,Sul,Rio Grande do Sul,B.1.1.28,2
951,2021-04,Abr 2021,Sul,Rio Grande do Sul,P.1+P.1.* (Gama),103
952,2021-04,Abr 2021,Sul,Rio Grande do Sul,P.2,5
953,2021-04,Abr 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),1
954,2021-04,Abr 2021,Sul,Santa Catarina,P.1+P.1.* (Gama),72
955,2021-05,Mai 2021,Centro-oeste,Distrito Federal,P.1+P.1.* (Gama),56
956,2021-05,Mai 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),2
957,2021-05,Mai 2021,Centro-oeste,Goiás,P.1+P.1.* (Gama),238
958,2021-05,Mai 2021,Centro-oeste,Mato Grosso,P.1+P.1.* (Gama),35
959,2021-05,Mai 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.7 (Alfa),1
960,2021-05,Mai 2021,Centro-oeste,Mato Grosso do Sul,P.1+P.1.* (Gama),72
961,2021-05,Mai 2021,Nordeste,Alagoas,P.1+P.1.* (Gama),61
962,2021-05,Mai 2021,Nordeste,Bahia,B.1.1,1
963,2021-05,Mai 2021,Nordeste,Bahia,B.1.1.7 (Alfa),14
964,2021-05,Mai 2021,Nordeste,Bahia,P.1+P.1.* (Gama),120
965,2021-05,Mai 2021,Nordeste,Bahia,P.2,1
966,2021-05,Mai 2021,Nordeste,Ceará,Outras,1
967,2021-05,Mai 2021,Nordeste,Ceará,P.1+P.1.* (Gama),130
968,2021-05,Mai 2021,Nordeste,Maranhão,B.1.617.2+AY.* (Delta),5
969,2021-05,Mai 2021,Nordeste,Maranhão,P.1+P.1.* (Gama),47
970,2021-05,Mai 2021,Nordeste,Paraíba,P.1+P.1.* (Gama),84
971,2021-05,Mai 2021,Nordeste,Pernambuco,B.1.1.7 (Alfa),2
972,2021-05,Mai 2021,Nordeste,Pernambuco,P.1+P.1.* (Gama),137
973,2021-05,Mai 2021,Nordeste,Piauí,P.1+P.1.* (Gama),3
974,2021-05,Mai 2021,Nordeste,Rio Grande do Norte,P.1+P.1.* (Gama),16
975,2021-05,Mai 2021,Nordeste,Sergipe,Outras,1
976,2021-05,Mai 2021,Nordeste,Sergipe,P.1+P.1.* (Gama),15
977,2021-05,Mai 2021,Norte,Amazonas,P.1+P.1.* (Gama),266
978,2021-05,Mai 2021,Norte,Pará,P.1+P.1.* (Gama),35
979,2021-05,Mai 2021,Norte,Roraima,P.1+P.1.* (Gama),1
980,2021-05,Mai 2021,Norte,Tocantins,P.1+P.1.* (Gama),45
981,2021-05,Mai 2021,Sudeste,Espírito Santo,P.1+P.1.* (Gama),9
982,2021-05,Mai 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),2
983,2021-05,Mai 2021,Sudeste,Minas Gerais,B.1.617.2+AY.* (Delta),1
984,2021-05,Mai 2021,Sudeste,Minas Gerais,P.1+P.1.* (Gama),10
985,2021-05,Mai 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),18
986,2021-05,Mai 2021,Sudeste,Rio de Janeiro,Outras,1
987,2021-05,Mai 2021,Sudeste,Rio de Janeiro,P.1+P.1.* (Gama),1088
988,2021-05,Mai 2021,Sudeste,Rio de Janeiro,P.2,2
989,2021-05,Mai 2021,Sudeste,São Paulo,B.1.1.28,1
990,2021-05,Mai 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),95
991,2021-05,Mai 2021,Sudeste,São Paulo,B.1.617.2+AY.* (Delta),1
992,2021-05,Mai 2021,Sudeste,São Paulo,Outras,68
993,2021-05,Mai 2021,Sudeste,São Paulo,P.1+P.1.* (Gama),2986
994,2021-05,Mai 2021,Sudeste,São Paulo,P.2,1
995,2021-05,Mai 2021,Sul,Paraná,B.1.1.7 (Alfa),3
996,2021-05,Mai 2021,Sul,Paraná,P.1+P.1.* (Gama),161
997,2021-05,Mai 2021,Sul,Rio Grande do Sul,B.1.1,1
998,2021-05,Mai 2021,Sul,Rio Grande do Sul,B.1.1.28,23
999,2021-05,Mai 2021,Sul,Rio Grande do Sul,B.1.1.7 (Alfa),1
1000,2021-05,Mai 2021,Sul,Rio Grande do Sul,Outras,1
1001,2021-05,Mai 2021,Sul,Rio Grande do Sul,P.1+P.1.* (Gama),142
1002,2021-05,Mai 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),1
1003,2021-05,Mai 2021,Sul,Santa Catarina,P.1+P.1.* (Gama),57
1004,2021-06,Jun 2021,Centro-oeste,Goiás,P.1+P.1.* (Gama),471
1005,2021-06,Jun 2021,Centro-oeste,Mato Grosso,Outras,1
1006,2021-06,Jun 2021,Centro-oeste,Mato Grosso,P.1+P.1.* (Gama),10
1007,2021-06,Jun 2021,Nordeste,Alagoas,P.1+P.1.* (Gama),87
1008,2021-06,Jun 2021,Nordeste,Bahia,B.1.1.28,1
1009,2021-06,Jun 2021,Nordeste,Bahia,B.1.1.7 (Alfa),21
